"","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"3883","100 36TH STREET NE WASHINGTON, DC 20019 UNITED STATES",38.89085765,-76.9539127609737,38.8908048,38.8909016,-76.9539806,-76.9538257
"3884","1800 BRYANT STREET NE WASHINGTON, DC 20018 UNITED STATES",38.9217303,-76.978566604035,38.9216618,38.9217746,-76.9785968,-76.9785365
"3885","3000 30TH ST SE WASHINGTON, DC 20020 UNITED STATES",38.8532817,-76.9654461001976,38.8532317,38.8533308,-76.9655417,-76.9653506
"3886","UNIT NEW YORK AVENUE NE WASHINGTON, DC 20002 UNITED STATES",38.9172192,-76.973366,38.917218,38.9172356,-76.9743014,-76.9726266
"3887","600 15TH STREET NE WASHINGTON, DC 20002 UNITED STATES",38.89782805,-76.9838870259383,38.8978033,38.8978496,-76.9839724,-76.9837973
"3888","4800 8TH STREET NW WASHINGTON, DC 20011 UNITED STATES",38.94851435,-77.0238558825595,38.9484492,38.9485929,-77.0238963,-77.0237972
"3889","600 15TH STREET NE WASHINGTON, DC 20002 UNITED STATES",38.89782805,-76.9838870259383,38.8978033,38.8978496,-76.9839724,-76.9837973
"3890","1000 WISCONSIN AVE NW",38.9028012,-77.0629136,38.9027512,38.9028512,-77.0629636,-77.0628636
"3891","1800 RHODE ISLAND AVE  NE",38.9280256,-76.9789822634929,38.9279532,38.9280574,-76.9790494,-76.9789136
"3892","1400 GALLATIN ST NE",38.9513624472533,-76.9862543479301,38.951312447253,38.951412447253,-76.98630434793,-76.98620434793
"3893","3900 MINNESOTA AVE NE",38.8933939,-76.9507725,38.8933439,38.8934439,-76.9508225,-76.9507225
"3894","3700 MINNESOTA AVE NE",38.8904737,-76.9529804,38.8904237,38.8905237,-76.9530304,-76.9529304
"3895","4900 JUST ST NE",38.9016624,-76.9311569,38.9016124,38.9017124,-76.9312069,-76.9311069
"3896","2500 M ST NW",47.3292214598662,-122.244349354515,47.329171459866,47.329271459866,-122.24439935452,-122.24429935452
"3897","3900 MINNESOTA AVE NE",38.8933939,-76.9507725,38.8933439,38.8934439,-76.9508225,-76.9507225
"3898","4200 CLAY ST NE",38.894638,-76.942431,38.894588,38.894688,-76.942481,-76.942381
"3899","HAMILTON ST NW",43.3381203,-79.9052108,43.3372157,43.3388577,-79.9059304,-79.9042273
"3900","2700 PENNSYLVANIA AVE SE",38.883109,-76.9926443,38.8804314,38.885488,-76.9984639,-76.9860688
"3901","C ST NE",46.3619091,-94.1856693,46.3619082,46.3619325,-94.1901895,-94.1809112
"3902","3900 K ST NW",38.9025231,-77.036405,38.902523,38.9025231,-77.036542,-77.0355138
"3903","TRINIDAD AVE NE",38.905247,-76.984838,38.9015712,38.909,-76.9874083,-76.982214
"3904","3000 RIGGS RD NE",40.104897,-82.440509,40.1018298,40.108157,-82.4407555,-82.440039
"3905","900 DIVISION AVE  NE",38.9018901,-76.9245911125145,38.9018437,38.9019485,-76.9246589,-76.9245289
"3906","1200 SOUTHERN AVE SE",38.8396171,-76.9776942,38.8396171,38.8396818,-76.9776942,-76.9776043
"3907","9TH ST NW",42.979734,-85.687905,42.979651,42.979734,-85.692821,-85.684256
"3908","TRINIDAD AVE NE",38.905247,-76.984838,38.9015712,38.909,-76.9874083,-76.982214
"3909","3600 14TH ST NE",35.777912,-81.29812,35.777862,35.777962,-81.29817,-81.29807
"3910","KENNEDY ST NW",38.9565705,-77.0145263,38.9565705,38.9565809,-77.0150048,-77.0145263
"3911","500 KENNEDY ST NW",38.9562144,-77.0200788,38.9561644,38.9562644,-77.0201288,-77.0200288
"3912","7TH ST NW",27.85118,-82.642853,27.8452717,27.8575459,-82.642867,-82.6423531
"3913","500 14TH ST NW",33.78609,-84.4041469,33.78604,33.78614,-84.4041969,-84.4040969
"3914","400 M ST SW",38.876379,-77.017724,38.876329,38.876429,-77.017774,-77.017674
"3915","13TH ST SE",36.940784,-82.594828,36.939997,36.941277,-82.594991,-82.594771
"3916","C ST NE",46.3619091,-94.1856693,46.3619082,46.3619325,-94.1901895,-94.1809112
"3917","D ST SE",38.8837444,-76.9951124,38.883741,38.883809,-76.996179,-76.9943529
"3918","C ST NE",46.3619091,-94.1856693,46.3619082,46.3619325,-94.1901895,-94.1809112
"3919","3700 MINNESOTA AVE NE",38.8904737,-76.9529804,38.8904237,38.8905237,-76.9530304,-76.9529304
"3920","2700 MARTIN LUTHER KING JR AVE SE",39.394624,-74.525597,39.3927742,39.3966,-74.529783,-74.5216406
"3921","700 HARVARD ST NW",38.927098,-77.023059,38.927048,38.927148,-77.023109,-77.023009
"3922","UNIT GALVESTON PL SW",38.824384,-77.009837,38.824384,38.8251618,-77.0122347,-77.0077989
"3923","3100 CONNECTICUT AVE NW",38.9307332,-77.0565560444272,38.9283851,38.9313844,-77.0568342,-77.0546885
"3924","2100 5TH ST NE",28.045748,-81.72173,28.045698,28.045798,-81.72178,-81.72168
"3925","7TH/H ST NE",38.9001250612245,-77.0069852040816,38.900075061224,38.900175061224,-77.007035204082,-77.006935204082
"3926","300 RIGGS RD NE",38.9573492,-77.0025345,38.9572992,38.9573992,-77.0025845,-77.0024845
"3927","RAUM ST NE",38.908408,-76.984529,38.907782,38.9089654,-76.9858387,-76.983061
"3928","14TH/OTIS ST NE",33.9528888623835,-84.5282305433306,33.952838862383,33.952938862383,-84.528280543331,-84.528180543331
"3929","900 KENNEDY ST NW",38.9561067,-77.0259856,38.9560567,38.9561567,-77.0260356,-77.0259356
"3930","2700 5TH ST NE",44.996254,-93.2584911,44.9950761,44.997667,-93.259467,-93.2576844
"3931","200 57TH STREET NE WASHINGTON, DC 20019 UNITED STATES",38.891154,-76.920141,38.891104,38.891204,-76.920191,-76.920091
"3932","4600 SOUTH CAPITOL STREET SW WASHINGTON, DC 20032 UNITED STATES",38.8358305,-77.007864,38.8356926,38.8362942,-77.008064,-77.0077835
"3933","300 13TH STREET SE WASHINGTON, DC 20003 UNITED STATES",38.885232,-76.988209,38.885182,38.885282,-76.988259,-76.988159
"3934","800 BLADENSBURG ROAD NE WASHINGTON, DC 20002 UNITED STATES",38.900966,-76.982986,38.900916,38.901016,-76.983036,-76.982936
"3935","5900 GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES",38.9615177,-77.0284286,38.9614677,38.9615677,-77.0284786,-77.0283786
"3936","700 FAIRMONT STREET NW WASHINGTON, DC 20001 UNITED STATES",38.925067,-77.022809,38.925017,38.925117,-77.022859,-77.022759
"3937","2100 MINNESOTA AVENUE SE WASHINGTON, DC 20020 UNITED STATES",38.87097085,-76.9761649729109,38.8709061,38.8710587,-76.9762372,-76.9760931
"3938","1100 7TH ST NE WASHINGTON, DC 20002 UNITED STATES",38.90386865,-76.9964417435649,38.9038335,38.9039043,-76.996574,-76.9963022
"3939","4100 ALABAMA AVENUE SE WASHINGTON, DC 20019 UNITED STATES",38.8706825651568,-76.9444036413443,38.870632565157,38.870732565157,-76.944453641344,-76.944353641344
"3940","1500 16TH STREET SE WASHINGTON, DC 20020 UNITED STATES",38.871208,-76.982086,38.871158,38.871258,-76.982136,-76.982036
"3941","3000 STANTON ROAD SE WASHINGTON, DC 20020 UNITED STATES",38.854517,-76.985771,38.854467,38.854567,-76.985821,-76.985721
"3942","3500 EAST CAPITOL STREET SE WASHINGTON, DC 20019 UNITED STATES",38.8896597,-76.9378159,38.8896575,38.8896611,-76.9380299,-76.9374909
"3943","1800 MONTANA AVENUE NE WASHINGTON, DC 20002 UNITED STATES",38.9194037,-76.9782818455279,38.9192806,38.9195501,-76.9784451,-76.9781719
"3944","UNIT G STREET NE WASHINGTON, DC 20002 UNITED STATES",38.898913,-77.007849,38.898912,38.898919,-77.0090247,-77.007166
"3945","1800 19TH STREET NW WASHINGTON, DC 20009 UNITED STATES",38.9142883,-77.043658474423,38.9142006,38.9144056,-77.0436972,-77.0436001
"3946","1800 NEW YORK AVENUE NE WASHINGTON, DC 20002 UNITED STATES",38.9173350965357,-76.9798902584826,38.917285096536,38.917385096536,-76.979940258483,-76.979840258483
"3947","1100 RHODE ISLAND AVENUE NW WASHINGTON, DC 20005 UNITED STATES",38.9074961,-77.0356634,38.9074013,38.907632,-77.035835,-77.035422
"3948","3200 NEW MEXICO AVENUE NW WASHINGTON, DC 20016 UNITED STATES",38.9325958,-77.0856143995774,38.9325367,38.932655,-77.0856829,-77.0855459
"3949","2100 WEST VIRGINIA AVENUE NE WASHINGTON, DC 20002 UNITED STATES",38.9160077,-76.980133298358,38.9158486,38.9162055,-76.9803467,-76.9798542
"3950","200 K STREET NW WASHINGTON, DC 20001 UNITED STATES",38.90223535,-77.0144686674102,38.9020573,38.9023171,-77.0149884,-77.0138762
"3951","600 PENNSYLVANIA AVENUE SE WASHINGTON, DC 20003 UNITED STATES",38.8856741,-76.9977061,38.8856241,38.8857241,-76.9977561,-76.9976561
"3952","1300 QUINCY STREET NW WASHINGTON, DC 20011 UNITED STATES",38.937521,-77.029863,38.937471,38.937571,-77.029913,-77.029813
"3953","1200 NEW YORK AVENUE NW WASHINGTON, DC 20005 UNITED STATES",38.9001514,-77.0283037,38.9001014,38.9002014,-77.0283537,-77.0282537
"3954","5400 CONNECTICUT AVENUE NW WASHINGTON, DC 20015 UNITED STATES",38.961095,-77.073471,38.961045,38.961145,-77.073521,-77.073421
"3955","700 16TH STREET NE WASHINGTON, DC 20002 UNITED STATES",38.89861805,-76.9820152012844,38.8985742,38.8986611,-76.9821044,-76.981926
"3956","UNIT R STREET NW WASHINGTON, DC 20001 UNITED STATES",38.912606,-77.018925,38.9125988,38.912606,-77.0209327,-77.017363
"3957","800 BARNABY STREET SE WASHINGTON, DC 20032 UNITED STATES",38.830178,-76.993832,38.830128,38.830228,-76.993882,-76.993782
"3958","UNIT FARRAGUT PLACE NW WASHINGTON, DC 20011 UNITED STATES",38.951595,-77.00972,38.95104,38.9523583,-77.0106576,-77.008905
"3959","2600 BOWEN ROAD SE WASHINGTON, DC 20020 UNITED STATES",38.859288,-76.992068,38.858985,38.860281,-76.99337,-76.990271
"3960","700 23RD STREET NW WASHINGTON, DC 20037 UNITED STATES",38.898449,-77.050243,38.898399,38.898499,-77.050293,-77.050193
"3961","900 PENNSYLVANIA AVENUE NW WASHINGTON, DC 20535 UNITED STATES",38.893841,-77.024159,38.893791,38.893891,-77.024209,-77.024109
"3962","5600 13TH STREET NW WASHINGTON, DC 20011 UNITED STATES",38.9574,-77.0298,38.95735,38.95745,-77.02985,-77.02975
"3963","4200 6TH STREET SE WASHINGTON, DC 20032 UNITED STATES",38.829082,-76.998391,38.829032,38.829132,-76.998441,-76.998341
"3964","1600 V STREET NW WASHINGTON, DC 20009 UNITED STATES",38.918031,-77.036658,38.917981,38.918081,-77.036708,-77.036608
"3965","2600 DOUGLAS PLACE SE WASHINGTON, DC 20020 UNITED STATES",38.85631305,-76.988566672016,38.8557958,38.8568192,-76.9895046,-76.9876295
"3966","100 MICHIGAN AVENUE NE WASHINGTON, DC 20017 UNITED STATES",38.92743195,-77.0062014252294,38.9273048,38.9275669,-77.0062989,-77.0060809
"3967","800 BARNABY STREET SE WASHINGTON, DC 20032 UNITED STATES",38.830178,-76.993832,38.830128,38.830228,-76.993882,-76.993782
"3968","2600 41ST STREET NW WASHINGTON, DC 20007 UNITED STATES",38.923758,-77.080591,38.923708,38.923808,-77.080641,-77.080541
"3969","3000 14TH STREET NW WASHINGTON, DC 20009 UNITED STATES",38.927657,-77.032632,38.927607,38.927707,-77.032682,-77.032582
"3970","5800 9TH STREET NW WASHINGTON, DC 20011 UNITED STATES",38.960422,-77.026061,38.960372,38.960472,-77.026111,-77.026011
"3971","300 L STREET NE WASHINGTON, DC 20002 UNITED STATES",38.90401035,-77.0017945665183,38.9038798,38.9040935,-77.0018806,-77.0017091
"3972","3700 2ND STREET SE WASHINGTON, DC 20032 UNITED STATES",38.8375689,-77.0025989,38.8375189,38.8376189,-77.0026489,-77.0025489
"3973","600 H STREET NW WASHINGTON, DC 20001 UNITED STATES",38.899729,-77.020068,38.899679,38.899779,-77.020118,-77.020018
"3974","1700 BUCHANAN STREET NE WASHINGTON, DC 20017 UNITED STATES",38.9463771,-76.981565074694,38.946331,38.9464352,-76.9816153,-76.9815149
"3975","2300 BENNING ROAD NE WASHINGTON, DC 20002 UNITED STATES",38.8982041111111,-76.9715297777778,38.898154111111,38.898254111111,-76.971579777778,-76.971479777778
"3976","3200 BROTHERS PLACE SE WASHINGTON, DC 20032 UNITED STATES",38.843687,-77.000717,38.843637,38.843737,-77.000767,-77.000667
"3977","3500 18TH STREET SE WASHINGTON, DC 20020 UNITED STATES",38.844774,-76.977742,38.844724,38.844824,-76.977792,-76.977692
"3978","900 SOUTHERN AVENUE SE WASHINGTON, DC 20032 UNITED STATES",38.830965,-76.98894,38.830915,38.831015,-76.98899,-76.98889
"3979","600 H STREET NW WASHINGTON, DC 20001 UNITED STATES",38.899729,-77.020068,38.899679,38.899779,-77.020118,-77.020018
"3980","3500 18TH STREET SE WASHINGTON, DC 20020 UNITED STATES",38.844774,-76.977742,38.844724,38.844824,-76.977792,-76.977692
"3981","200 K STREET NW WASHINGTON, DC 20001 UNITED STATES",38.90223535,-77.0144686674102,38.9020573,38.9023171,-77.0149884,-77.0138762
"3982","700 LONGFELLOW STREET NW WASHINGTON, DC 20011 UNITED STATES",38.95725255,-77.0225406663882,38.9572008,38.9573336,-77.0225869,-77.0224964
"3983","2500 WISCONSIN AVENUE NW WASHINGTON, DC 20007 UNITED STATES",38.9228896,-77.0735288,38.9228396,38.9229396,-77.0735788,-77.0734788
"3984","1500 H STREET NW WASHINGTON, DC 20005 UNITED STATES",38.900125,-77.033801,38.900075,38.900175,-77.033851,-77.033751
"3985","3900 1ST STREET SE WASHINGTON, DC 20032 UNITED STATES",38.8328527,-77.005618924965,38.832817,38.8328885,-77.0056984,-77.0055394
"3986","2500 WISCONSIN AVENUE NW WASHINGTON, DC 20007 UNITED STATES",38.9228896,-77.0735288,38.9228396,38.9229396,-77.0735788,-77.0734788
"3987","600 53RD STREET SE WASHINGTON, DC 20019 UNITED STATES",38.881187,-76.926804,38.881137,38.881237,-76.926854,-76.926754
"3988","1000 33RD STREET NW WASHINGTON, DC 20007 UNITED STATES",38.903595,-77.06608,38.903545,38.903645,-77.06613,-77.06603
"3989","1000 33RD STREET NW WASHINGTON, DC 20007 UNITED STATES",38.903595,-77.06608,38.903545,38.903645,-77.06613,-77.06603
"3990","1800 WISCONSIN AVENUE NW WASHINGTON, DC 20007 UNITED STATES",38.9148193,-77.0674694922634,38.9147797,38.9148595,-77.067531,-77.067408
"3991","1800 WISCONSIN AVENUE NW WASHINGTON, DC 20007 UNITED STATES",38.9148193,-77.0674694922634,38.9147797,38.9148595,-77.067531,-77.067408
"3992","800 BARNABY STREET SE WASHINGTON, DC 20032 UNITED STATES",38.830178,-76.993832,38.830128,38.830228,-76.993882,-76.993782
"3993","2700 LANGSTON PLACE SE WASHINGTON, DC 20020 UNITED STATES",38.856759,-76.971774,38.856709,38.856809,-76.971824,-76.971724
"3994","800 BARNABY STREET SE WASHINGTON, DC 20032 UNITED STATES",38.830178,-76.993832,38.830128,38.830228,-76.993882,-76.993782
"3995","8000 16TH ST NW",38.98900695,-77.0366867153973,38.9889764,38.9890747,-77.0367834,-77.036601
"3996","I395 SW",41.5933589,-71.9706294,41.5930926,41.5933589,-71.9710394,-71.9706294
"3997","1200 RHODE ISLAND AVE NW",44.9919951616162,-93.3777990606061,44.991945161616,44.992045161616,-93.377849060606,-93.377749060606
"3998","3100 STANTON RD SE",33.60726830334,-84.0256683531975,33.60721830334,33.60731830334,-84.025718353197,-84.025618353197
"3999","C ST NE",46.3619091,-94.1856693,46.3619082,46.3619325,-94.1901895,-94.1809112
"4000","4300 SOUTHERN AVE SE",38.87057335,-76.9384289529453,38.8704917,38.8706549,-76.9385333,-76.9383246
"4001","13TH ST NE",35.1652261,-84.8665009,35.1642824,35.1660745,-84.8688174,-84.8640326
"4002","1200 NORTH CAPITOL ST NW",38.906396,-77.00944655,38.905768,38.9070266,-77.0101904,-77.0093391
"4003","4700 SOUTHERN AVE NE",38.8899231,-76.9131576,38.8897994,38.8902098,-76.9133148,-76.9127934
"4004","12TH ST NE",27.807662,-82.617684,27.806879,27.809332,-82.617757,-82.617654
"4005","8TH ST NE",39.0350629,-87.1573156,39.0341366,39.035939,-87.1573251,-87.1572932
"4006","42ND/BENNING RD NE",38.9001417,-76.98481,38.9001417,38.900201,-76.9850687,-76.9841871
"4007","2100 WEST VIRGINIA AVE NE",38.9160077,-76.980133298358,38.9158486,38.9162055,-76.9803467,-76.9798542
"4008","14TH ST NE",27.8134033,-82.6129249,27.8127731,27.8141501,-82.6129435,-82.6126801
"4009","12TH ST NE",27.807662,-82.617684,27.806879,27.809332,-82.617757,-82.617654
"4010","1100 17TH ST NW",38.9040481,-77.0388095,38.9039981,38.9040981,-77.0388595,-77.0387595
"4011","14TH ST SE",36.940338,-82.593617,36.940103,36.940479,-82.593707,-82.59358
"4012","13TH ST NE",35.1652261,-84.8665009,35.1642824,35.1660745,-84.8688174,-84.8640326
"4013","1800 MONTANA AVE NE",38.9194037,-76.9782818455279,38.9192806,38.9195501,-76.9784451,-76.9781719
"4014","4500 WISCONSIN AVE NW",38.9482423,-77.0803691,38.9481923,38.9482923,-77.0804191,-77.0803191
"4015","7TH ST NW",27.85118,-82.642853,27.8452717,27.8575459,-82.642867,-82.6423531
"4016","1600 NY AVE NE",41.9167594,-73.5662363,41.8967594,41.9367594,-73.5862363,-73.5462363
"4017","12TH ST NE",27.807662,-82.617684,27.806879,27.809332,-82.617757,-82.617654
"4018","TRINIDAD AVE/MEIGS PL NE",38.9058264,-76.9812255,38.905684,38.905981,-76.981631,-76.980829
"4019","14TH ST NE",27.8134033,-82.6129249,27.8127731,27.8141501,-82.6129435,-82.6126801
"4020","2800 BRENTWOOD ROAD NE WASHINGTON, DC 20018 UNITED STATES",38.9323668,-76.9679548351351,38.9323035,38.9324214,-76.9680023,-76.9678943
"4021","4200 BLAINE STREET NE WASHINGTON, DC 20019 UNITED STATES",38.891973,-76.942451,38.891923,38.892023,-76.942501,-76.942401
"4022","2400 18TH STREET NW WASHINGTON, DC 20009 UNITED STATES",38.92069,-77.042162,38.92064,38.92074,-77.042212,-77.042112
"4023","900 U STREET NW WASHINGTON, DC 20001 UNITED STATES",38.916711,-77.017883,38.916494,38.916901,-77.020159,-77.015873
"4024","800 SOUTHERN AVENUE SE WASHINGTON, DC 20032 UNITED STATES",38.8273518,-76.9946361879578,38.8268452,38.8278601,-76.9952864,-76.9939856
"4025","1700 SAVANNAH STREET SE WASHINGTON, DC 20020 UNITED STATES",38.845855,-76.979536,38.845805,38.845905,-76.979586,-76.979486
"4026","4700 14TH STREET NW WASHINGTON, DC 20011 UNITED STATES",38.9473545,-77.0330769665153,38.9473174,38.9473806,-77.0332356,-77.0329184
"4027","400 8TH STREET SE WASHINGTON, DC 20003 UNITED STATES",38.883653,-76.9947701,38.883603,38.883703,-76.9948201,-76.9947201
"4028","4200 BENNING ROAD NE WASHINGTON, DC 20019 UNITED STATES",38.892959,-76.942423,38.892909,38.893009,-76.942473,-76.942373
"4029","3300 18TH STREET SE WASHINGTON, DC 20020 UNITED STATES",38.8472978,-76.978844501734,38.847122,38.8473873,-76.9789405,-76.9787041
"4030","3400 MINNESOTA AVENUE SE WASHINGTON, DC 20019 UNITED STATES",38.8847176,-76.9569995,38.8846676,38.8847676,-76.9570495,-76.9569495
"4031","200 ELMIRA STREET SW WASHINGTON, DC 20032 UNITED STATES",38.8258439,-77.0128719,38.8257939,38.8258939,-77.0129219,-77.0128219
"4032","1200 TAYLOR STREET NW WASHINGTON, DC 20011 UNITED STATES",38.9406507,-77.0272254990276,38.9406255,38.9406859,-77.0273543,-77.0270967
"4033","1400 FLORIDA AVENUE NE WASHINGTON, DC 20002 UNITED STATES",38.9005618,-76.9843402153513,38.9003647,38.90075,-76.9847234,-76.9839402
"4034","5000 CALL PLACE SE WASHINGTON, DC 20019 UNITED STATES",38.88472535,-76.9303633752011,38.8846517,38.8847801,-76.9305209,-76.93021
"4035","1000 U STREET NW WASHINGTON, DC 20001 UNITED STATES",38.916711,-77.017883,38.916494,38.916901,-77.020159,-77.015873
"4036","3100 16TH STREET NW WASHINGTON, DC 20010 UNITED STATES",38.928811,-77.036581,38.928761,38.928861,-77.036631,-77.036531
"4037","1400 HOWARD ROAD SE WASHINGTON, DC 20020 UNITED STATES",38.859758,-76.989277,38.859708,38.859808,-76.989327,-76.989227
"4038","1600 W STREET SE WASHINGTON, DC 20020 UNITED STATES",38.863666,-76.982501,38.863616,38.863716,-76.982551,-76.982451
"4039","1400 BANGOR STREET SE WASHINGTON, DC 20020 UNITED STATES",38.860597,-76.9875,38.860547,38.860647,-76.98755,-76.98745
"4040","3500 EAST CAPITOL STREET SE WASHINGTON, DC 20019 UNITED STATES",38.8896597,-76.9378159,38.8896575,38.8896611,-76.9380299,-76.9374909
"4041","700 BARNABY STREET SE WASHINGTON, DC 20032 UNITED STATES",38.829352,-76.994878,38.829302,38.829402,-76.994928,-76.994828
"4042","4700 1ST STREET SW WASHINGTON, DC 20032 UNITED STATES",38.823605,-77.005574,38.823555,38.823655,-77.005624,-77.005524
"4043","600 CONDON TERRACE SE WASHINGTON, DC 20032 UNITED STATES",38.832708,-76.998264,38.8312628,38.834394,-77.0005761,-76.9958155
"4044","3500 EAST CAPITOL STREET SE WASHINGTON, DC 20019 UNITED STATES",38.8896597,-76.9378159,38.8896575,38.8896611,-76.9380299,-76.9374909
"4045","1400 PENNSYLVANIA AVENUE SE WASHINGTON, DC 20003 UNITED STATES",38.8803229,-76.9846815,38.8802729,38.8803729,-76.9847315,-76.9846315
"4046","4200 BLAINE STREET NE WASHINGTON, DC 20019 UNITED STATES",38.891973,-76.942451,38.891923,38.892023,-76.942501,-76.942401
"4047","1300 CONGRESS STREET SE WASHINGTON, DC 20032 UNITED STATES",38.84211395,-76.9881909370363,38.8420372,38.8421913,-76.9883463,-76.9880356
"4048","1300 CONGRESS STREET SE WASHINGTON, DC 20032 UNITED STATES",38.84211395,-76.9881909370363,38.8420372,38.8421913,-76.9883463,-76.9880356
"4049","4200 BLAINE STREET NE WASHINGTON, DC 20019 UNITED STATES",38.891973,-76.942451,38.891923,38.892023,-76.942501,-76.942401
"4050","900 VARNEY STREET SE WASHINGTON, DC 20032 UNITED STATES",38.83564865,-76.9915256262321,38.8353086,38.8359848,-76.9922264,-76.9913327
"4051","800 BARNABY STREET SE WASHINGTON, DC 20032 UNITED STATES",38.830178,-76.993832,38.830128,38.830228,-76.993882,-76.993782
"4052","900 VARNEY STREET SE WASHINGTON, DC 20032 UNITED STATES",38.83564865,-76.9915256262321,38.8353086,38.8359848,-76.9922264,-76.9913327
"4053","1200 EASTERN AVENUE NE WASHINGTON, DC 20019 UNITED STATES",38.90611,-76.926444,38.90606,38.90616,-76.926494,-76.926394
"4054","1300 CONGRESS STREET SE WASHINGTON, DC 20032 UNITED STATES",38.84211395,-76.9881909370363,38.8420372,38.8421913,-76.9883463,-76.9880356
"4055","1300 CONGRESS STREET SE WASHINGTON, DC 20032 UNITED STATES",38.84211395,-76.9881909370363,38.8420372,38.8421913,-76.9883463,-76.9880356
"4056","1700 FLORIDA AVENUE NW WASHINGTON, DC 20009 UNITED STATES",38.91826925,-77.0388175906266,38.9182314,38.9183221,-77.038843,-77.0387919
"4057","1700 FLORIDA AVENUE NW WASHINGTON, DC 20009 UNITED STATES",38.91826925,-77.0388175906266,38.9182314,38.9183221,-77.038843,-77.0387919
"4058","3600 GEORGIA AVENUE NW WASHINGTON, DC 20010 UNITED STATES",38.9343213,-77.0242433,38.9342713,38.9343713,-77.0242933,-77.0241933
"4059","5000 HAYES STREET NE WASHINGTON, DC 20019 UNITED STATES",38.89994,-76.928346,38.89989,38.89999,-76.928396,-76.928296
"4060","1700 FLORIDA AVENUE NW WASHINGTON, DC 20009 UNITED STATES",38.91826925,-77.0388175906266,38.9182314,38.9183221,-77.038843,-77.0387919
"4061","2300 SOUTHERN AVE SE",38.8451046,-76.9710037754348,38.8450487,38.8451614,-76.9710756,-76.9709328
"4062","1500 NEW YORK AVE NE",38.9155771111111,-76.9857656239316,38.915527111111,38.915627111111,-76.985815623932,-76.985715623932
"4063","800 SOUTHERN AVE SE",38.8273518,-76.9946361879578,38.8268452,38.8278601,-76.9952864,-76.9939856
"4064","34TH ST NW",38.9334876,-77.0663899,38.9332675,38.9334876,-77.0663899,-77.0663885
"4065","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"4066","SHERIFF RD NE",38.9029064,-76.9336633,38.902736,38.903544,-76.9410766,-76.926281
"4067","3RD  ST  TUNNEL",38.8857888,-77.0123822,38.8857888,38.8868243,-77.0132294,-77.0123822
"4068","13TH ST NW",27.7729748,-82.6517723,27.7725185,27.7729748,-82.6517723,-82.6517694
"4069","POTOMAC AVE SE",38.8803547,-76.9860897,38.8802526,38.8804314,-76.9861175,-76.9860688
"4070","3200 MINNESOTA AVE SE",38.8787505,-76.9611932,38.8787005,38.8788005,-76.9612432,-76.9611432
"4071","34TH ST NW",38.9334876,-77.0663899,38.9332675,38.9334876,-77.0663899,-77.0663885
"4072","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"4073","900 17TH ST NE",44.041238,-92.449786,44.041188,44.041288,-92.449836,-92.449736
"4074","POTOMAC AVE SW",38.8707176,-77.0091146,38.8704732,38.8707831,-77.0096862,-77.0089232
"4075","2000 GEORGIA AVE NW",38.9175737,-77.0221497,38.9175237,38.9176237,-77.0221997,-77.0220997
"4076","3400 BENNING RD NE",38.8969009,-76.951428353068,38.896506,38.8973168,-76.9525415,-76.9509857
"4077","4600 IOWA AVE NW",38.946196,-77.02981,38.946146,38.946246,-77.02986,-77.02976
"4078","3200 MINNESOTA AVE SE",38.8787505,-76.9611932,38.8787005,38.8788005,-76.9612432,-76.9611432
"4079","3200 MINNESOTA AVE SE",38.8787505,-76.9611932,38.8787005,38.8788005,-76.9612432,-76.9611432
"4080","3200 MINNESOTA AVE SE",38.8787505,-76.9611932,38.8787005,38.8788005,-76.9612432,-76.9611432
"4081","C ST NE",46.3619091,-94.1856693,46.3619082,46.3619325,-94.1901895,-94.1809112
"4082","1700 19TH ST SE",35.1387054,-84.8679665,35.1366759,35.1394044,-84.8699988,-84.8677029
"4083","3200 MINNESOTA AVE SE",38.8787505,-76.9611932,38.8787005,38.8788005,-76.9612432,-76.9611432
"4084","4600 PUERTO RICO AVE NE",38.943402,-76.998419,38.94086,38.946271,-76.99912,-76.996875
"4085","4000 MINNESOTA AVE NE",38.89528,-76.949183,38.89523,38.89533,-76.949233,-76.949133
"4086","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"4087","SOUTH CAPITOL ST SE",38.8696936,-77.007598,38.8679144,38.8701259,-77.0082712,-77.0031643
"4088","300 RIDGE RD SE",38.886378,-76.949487,38.886328,38.886428,-76.949537,-76.949437
"4089","SOUTH CAPITOL ST SW",38.8358305,-77.007864,38.8356926,38.8362942,-77.008064,-77.0077835
"4090","3700 13TH ST NE",38.9348207,-76.9891212680538,38.9347642,38.9348969,-76.9891954,-76.9890669
"4091","34TH ST NW",38.9334876,-77.0663899,38.9332675,38.9334876,-77.0663899,-77.0663885
"4092","POTOMAC AVE SW",38.8707176,-77.0091146,38.8704732,38.8707831,-77.0096862,-77.0089232
"4093","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"4094","C ST NE",46.3619091,-94.1856693,46.3619082,46.3619325,-94.1901895,-94.1809112
